date,foreTotalRadiation,foreWindSpeed,foreWindDirection,foreHumidity,foreTemp,forePressure,OT
2023-08-10 18:30:00,105.324,1.196,101.237,88.535,23.03,1003.41,36.45
2023-08-10 18:45:00,74.636,1.034,99.111,90.803,22.678,1003.52,24.95
2023-08-10 19:00:00,43.949,0.872,96.986,93.071,22.325,1003.62,15.85
2023-08-11 07:00:00,84.889,0.306,121.619,98.67,19.012,1004.71,3.55
2023-08-11 07:15:00,134.335,0.335,120.97,97.877,19.445,1004.69,9.25
2023-08-11 07:30:00,183.782,0.365,120.322,97.084,19.879,1004.68,14.95
2023-08-11 07:45:00,233.229,0.395,119.673,96.291,20.313,1004.67,27.05
2023-08-11 08:00:00,282.675,0.425,119.024,95.498,20.746,1004.66,36.75
2023-08-11 08:15:00,316.69,0.432,120.523,95.48,21.015,1004.48,50.95
2023-08-11 08:30:00,350.705,0.439,122.022,95.462,21.284,1004.31,64.35
2023-08-11 08:45:00,384.72,0.446,123.521,95.445,21.553,1004.13,84.35
2023-08-11 09:00:00,418.735,0.453,125.02,95.427,21.822,1003.96,94.95
2023-08-11 09:15:00,444.432,0.454,125.151,95.281,22.115,1003.78,105.15
2023-08-11 09:30:00,470.13,0.455,125.282,95.135,22.409,1003.6,115.25
2023-08-11 09:45:00,495.827,0.456,125.413,94.989,22.702,1003.42,128.45
2023-08-11 10:00:00,521.524,0.456,125.544,94.844,22.996,1003.24,119.45
2023-08-11 10:15:00,588.081,0.51,118.188,93.782,23.202,1003.09,149.25
2023-08-11 10:30:00,654.638,0.563,110.831,92.72,23.409,1002.94,142.25
2023-08-11 10:45:00,721.195,0.616,103.474,91.659,23.616,1002.79,170.35
2023-08-11 11:00:00,787.752,0.669,96.117,90.597,23.822,1002.64,153.05
2023-08-11 11:15:00,792.395,0.653,93.91,87.601,24.211,1002.52,154.35
2023-08-11 11:30:00,797.038,0.638,91.703,84.605,24.6,1002.4,161.35
2023-08-11 11:45:00,801.681,0.622,89.496,81.609,24.988,1002.28,160.95
2023-08-11 12:00:00,806.324,0.607,87.289,78.612,25.377,1002.16,160.95
2023-08-11 12:15:00,813.166,0.666,85.775,77.728,25.546,1001.95,143.35
2023-08-11 12:30:00,820.008,0.726,84.262,76.844,25.715,1001.74,140.45
2023-08-11 12:45:00,826.85,0.785,82.749,75.959,25.884,1001.53,114.65
2023-08-11 13:00:00,833.692,0.845,81.235,75.075,26.053,1001.32,157.35
2023-08-11 13:15:00,831.313,0.917,83.064,73.88,26.195,1001.16,179.85
2023-08-11 13:30:00,828.935,0.99,84.893,72.685,26.337,1000.99,175.35
2023-08-11 13:45:00,826.557,1.062,86.722,71.49,26.48,1000.82,219.95
2023-08-11 14:00:00,824.178,1.135,88.551,70.295,26.622,1000.65,204.75
2023-08-11 14:15:00,774.924,1.291,93.097,70.519,26.626,1000.58,199.95
2023-08-11 14:30:00,725.669,1.446,97.643,70.742,26.631,1000.51,206.65
2023-08-11 14:45:00,676.415,1.602,102.19,70.966,26.635,1000.44,194.55
2023-08-11 15:00:00,627.16,1.757,106.736,71.19,26.64,1000.37,147.25
2023-08-11 15:15:00,576.619,1.806,104.547,71.797,26.442,1000.35,142.45
2023-08-11 15:30:00,576.619,1.806,104.547,71.797,26.442,1000.35,142.45
2023-08-11 15:45:00,576.619,1.806,104.547,71.797,26.442,1000.35,142.45
2023-08-11 16:00:00,576.619,1.806,104.547,71.797,26.442,1000.35,142.45
2023-08-11 16:15:00,576.619,1.806,104.547,71.797,26.442,1000.35,142.45
2023-08-11 16:30:00,576.619,1.806,104.547,71.797,26.442,1000.35,142.45
2023-08-11 16:45:00,576.619,1.806,104.547,71.797,26.442,1000.35,142.45
2023-08-11 17:00:00,314.843,1.809,95.626,76.414,25.03,1000.39,115.15
2023-08-11 17:15:00,286.11,1.634,95.139,77.553,24.828,1000.44,54.25
2023-08-11 17:30:00,257.377,1.46,94.652,78.691,24.625,1000.49,28.95
2023-08-11 17:45:00,228.644,1.286,94.165,79.83,24.423,1000.54,21.45
2023-08-11 18:00:00,199.911,1.112,93.678,80.968,24.221,1000.59,14.55
2023-08-11 18:15:00,165.023,0.977,90.547,83.149,23.87,1000.72,17.55
2023-08-11 18:30:00,130.134,0.842,87.417,85.329,23.52,1000.86,11.25
2023-08-11 18:45:00,95.245,0.707,84.286,87.51,23.17,1000.99,10.75
2023-08-11 19:00:00,60.356,0.572,81.156,89.691,22.82,1001.12,6.15
2023-08-14 07:00:00,359.851,0.949,322.268,94.511,20.415,1004.78,0.0
2023-08-14 07:15:00,359.851,0.949,322.268,94.511,20.415,1004.78,0.0
2023-08-14 07:30:00,359.851,0.949,322.268,94.511,20.415,1004.78,0.0
2023-08-14 07:45:00,359.851,0.949,322.268,94.511,20.415,1004.78,0.0
2023-08-14 08:00:00,359.851,0.949,322.268,94.511,20.415,1004.78,0.0
2023-08-14 08:15:00,359.851,0.949,322.268,94.511,20.415,1004.78,0.0
2023-08-14 08:30:00,408.413,0.926,321.379,94.412,20.701,1004.68,0.0
2023-08-14 08:45:00,456.976,0.904,320.49,94.314,20.987,1004.57,0.0
2023-08-14 09:00:00,505.539,0.881,319.601,94.215,21.274,1004.46,0.0
2023-08-14 09:15:00,547.35,0.87,316.515,93.898,21.688,1004.3,0.0
2023-08-14 09:30:00,589.16,0.859,313.429,93.58,22.103,1004.13,0.0
2023-08-14 09:45:00,630.971,0.847,310.343,93.262,22.517,1003.96,0.0
2023-08-14 10:00:00,672.781,0.836,307.257,92.944,22.932,1003.79,0.0
2023-08-14 10:15:00,729.443,0.856,310.364,90.998,23.314,1003.6,0.0
2023-08-14 10:30:00,786.106,0.877,313.471,89.052,23.696,1003.41,0.0
2023-08-14 10:45:00,842.768,0.897,316.577,87.105,24.078,1003.22,0.0
2023-08-14 11:00:00,899.43,0.918,319.684,85.159,24.461,1003.03,0.0
2023-08-14 11:15:00,895.741,0.864,324.772,82.075,24.802,1002.88,0.0
2023-08-14 11:30:00,892.051,0.81,329.86,78.991,25.144,1002.74,0.0
2023-08-14 11:45:00,888.362,0.756,334.948,75.907,25.485,1002.6,0.0
2023-08-14 12:00:00,884.673,0.702,340.036,72.823,25.827,1002.45,0.0
2023-08-14 12:15:00,852.702,0.686,348.928,71.997,25.96,1002.24,0.0
2023-08-14 12:30:00,820.732,0.67,357.82,71.172,26.094,1002.04,0.0
2023-08-14 12:45:00,788.761,0.653,6.711,70.346,26.228,1001.83,0.0
2023-08-14 13:00:00,756.791,0.637,15.603,69.521,26.361,1001.62,0.0
2023-08-14 13:15:00,745.177,0.741,25.518,69.284,26.349,1001.5,0.0
2023-08-14 13:30:00,733.563,0.845,35.432,69.048,26.336,1001.38,0.0
2023-08-14 13:45:00,721.95,0.949,45.347,68.811,26.323,1001.26,0.0
2023-08-14 14:00:00,710.336,1.053,55.262,68.574,26.31,1001.14,0.0
2023-08-14 14:15:00,652.98,1.153,59.106,68.614,26.291,1001.11,0.0
2023-08-14 14:30:00,595.623,1.253,62.949,68.655,26.272,1001.09,0.0
2023-08-14 14:45:00,538.267,1.353,66.793,68.695,26.254,1001.06,0.0
2023-08-14 15:00:00,480.911,1.454,70.636,68.735,26.235,1001.04,0.0
2023-08-14 15:15:00,455.309,1.485,75.271,69.129,26.117,1001.03,0.0
2023-08-14 15:30:00,429.707,1.516,79.906,69.522,26.0,1001.03,0.0
2023-08-14 15:45:00,404.105,1.546,84.541,69.915,25.882,1001.03,0.0
2023-08-14 16:00:00,378.503,1.577,89.176,70.309,25.765,1001.03,0.0
2023-08-14 16:15:00,337.338,1.585,92.127,71.088,25.627,1001.05,0.0
2023-08-14 16:30:00,296.174,1.592,95.078,71.867,25.49,1001.08,0.0
2023-08-14 16:45:00,255.009,1.599,98.029,72.646,25.353,1001.11,0.0
2023-08-14 17:00:00,213.845,1.607,100.98,73.425,25.215,1001.13,0.0
2023-08-14 17:15:00,185.361,1.558,101.301,75.818,24.908,1001.16,0.0
2023-08-14 17:30:00,156.877,1.51,101.622,78.21,24.6,1001.18,0.0
2023-08-14 17:45:00,128.394,1.461,101.943,80.603,24.293,1001.21,0.0
2023-08-14 18:00:00,99.91,1.412,102.264,82.996,23.985,1001.24,0.0
2023-08-14 18:15:00,82.551,1.362,99.34,83.984,23.687,1001.4,0.0
2023-08-14 18:30:00,65.191,1.312,96.417,84.971,23.389,1001.57,0.0
2023-08-14 18:45:00,47.832,1.262,93.493,85.959,23.09,1001.74,0.0
2023-08-14 19:00:00,30.473,1.212,90.569,86.947,22.792,1001.91,0.0
2023-08-15 07:00:00,80.542,0.442,63.086,97.251,18.316,1005.9,1.75
2023-08-15 07:15:00,139.345,0.491,60.149,95.947,18.837,1005.95,11.25
2023-08-15 07:30:00,198.148,0.541,57.213,94.643,19.358,1006.01,20.25
2023-08-15 07:45:00,256.951,0.591,54.277,93.339,19.879,1006.06,28.85
2023-08-15 08:00:00,315.754,0.64,51.34,92.035,20.4,1006.11,29.45
2023-08-15 08:15:00,346.551,0.634,45.829,92.191,20.679,1005.97,45.95
2023-08-15 08:30:00,377.348,0.627,40.317,92.346,20.959,1005.83,46.55
2023-08-15 08:45:00,408.145,0.62,34.806,92.502,21.239,1005.69,74.15
2023-08-15 09:00:00,438.942,0.613,29.294,92.658,21.518,1005.55,91.45
2023-08-15 09:15:00,441.998,0.595,24.806,92.29,21.823,1005.4,88.25
2023-08-15 09:30:00,445.053,0.576,20.317,91.922,22.128,1005.23,94.35
2023-08-15 09:45:00,448.109,0.558,15.828,91.555,22.433,1005.07,70.85
2023-08-15 10:00:00,451.164,0.539,11.339,91.187,22.738,1004.91,109.25
2023-08-15 10:15:00,489.566,0.466,12.729,89.433,22.886,1004.77,102.65
2023-08-15 10:30:00,527.968,0.392,14.119,87.678,23.034,1004.62,78.95
2023-08-15 10:45:00,566.37,0.319,15.508,85.923,23.183,1004.48,119.95
2023-08-15 11:00:00,604.773,0.245,16.898,84.169,23.331,1004.33,90.05
2023-08-15 11:15:00,627.592,0.257,40.509,82.796,23.488,1004.23,81.75
2023-08-15 11:30:00,650.411,0.268,64.121,81.424,23.644,1004.12,87.75
2023-08-15 11:45:00,673.23,0.28,87.733,80.052,23.801,1004.01,88.15
2023-08-15 12:00:00,696.049,0.291,111.345,78.679,23.958,1003.91,78.45
2023-08-15 12:15:00,707.799,0.387,115.287,78.043,24.077,1003.74,84.15
2023-08-15 12:30:00,719.549,0.482,119.23,77.406,24.196,1003.57,84.05
2023-08-15 12:45:00,731.3,0.577,123.172,76.769,24.315,1003.41,77.75
2023-08-15 13:00:00,743.05,0.673,127.114,76.132,24.434,1003.24,102.65
2023-08-15 13:15:00,757.734,0.786,127.001,75.505,24.603,1003.13,113.65
2023-08-15 13:30:00,772.418,0.899,126.888,74.878,24.772,1003.02,115.35
2023-08-15 13:45:00,787.102,1.011,126.775,74.252,24.941,1002.91,142.25
2023-08-15 14:00:00,801.786,1.124,126.662,73.625,25.109,1002.8,135.45
2023-08-15 14:15:00,824.442,1.332,127.646,73.231,25.257,1002.74,138.55
2023-08-15 14:30:00,847.098,1.539,128.63,72.837,25.405,1002.69,126.75
2023-08-15 14:45:00,869.755,1.746,129.614,72.442,25.553,1002.64,113.45
2023-08-15 15:00:00,892.411,1.954,130.598,72.048,25.701,1002.59,147.65
2023-08-15 15:15:00,851.601,2.104,130.278,71.728,25.832,1002.51,149.45
2023-08-15 15:30:00,810.791,2.255,129.958,71.407,25.963,1002.43,116.35
2023-08-15 15:45:00,769.981,2.405,129.638,71.087,26.093,1002.35,66.55
2023-08-15 16:00:00,729.171,2.556,129.318,70.766,26.224,1002.28,69.25
2023-08-15 16:15:00,682.21,2.647,128.792,70.597,26.162,1002.26,111.45
2023-08-15 16:30:00,635.25,2.737,128.266,70.428,26.101,1002.25,112.65
2023-08-15 16:45:00,588.289,2.828,127.74,70.259,26.039,1002.23,98.85
2023-08-15 17:00:00,541.329,2.919,127.213,70.09,25.978,1002.22,92.05
2023-08-15 17:15:00,482.308,2.914,126.68,70.978,25.799,1002.24,87.75
2023-08-15 17:30:00,423.287,2.908,126.146,71.867,25.62,1002.26,78.05
2023-08-15 17:45:00,364.266,2.903,125.613,72.755,25.442,1002.28,39.15
2023-08-15 18:00:00,305.246,2.898,125.079,73.644,25.263,1002.3,50.15
2023-08-15 18:15:00,243.339,2.75,123.56,75.844,24.948,1002.43,25.15
2023-08-15 18:30:00,181.433,2.603,122.04,78.045,24.634,1002.57,18.35
2023-08-15 18:45:00,119.527,2.456,120.521,80.245,24.319,1002.7,12.95
2023-08-15 19:00:00,57.621,2.309,119.001,82.446,24.004,1002.84,6.65
2023-08-16 07:00:00,78.43,0.036,252.241,98.389,17.937,1007.16,0.95
2023-08-16 07:15:00,136.98,0.085,252.596,97.364,18.481,1007.19,6.85
2023-08-16 07:30:00,195.53,0.134,252.951,96.338,19.024,1007.21,15.05
2023-08-16 07:45:00,254.08,0.183,253.306,95.313,19.568,1007.24,26.95
2023-08-16 08:00:00,312.629,0.232,253.661,94.288,20.112,1007.27,31.95
2023-08-16 08:15:00,363.242,0.209,250.741,94.186,20.395,1007.12,45.85
2023-08-16 08:30:00,413.854,0.186,247.821,94.085,20.679,1006.97,70.35
2023-08-16 08:45:00,464.467,0.162,244.901,93.983,20.962,1006.83,73.05
2023-08-16 09:00:00,515.079,0.139,241.981,93.882,21.245,1006.68,83.05
2023-08-16 09:15:00,488.315,0.118,205.572,93.538,21.692,1006.49,77.65
2023-08-16 09:30:00,461.551,0.097,169.163,93.194,22.139,1006.29,84.55
2023-08-16 09:45:00,434.786,0.076,132.754,92.85,22.586,1006.09,106.65
2023-08-16 10:00:00,408.022,0.054,96.345,92.506,23.033,1005.89,119.25
2023-08-16 10:15:00,458.409,0.089,95.204,89.94,23.134,1005.69,136.45
2023-08-16 10:30:00,508.796,0.124,94.062,87.374,23.235,1005.49,133.65
2023-08-16 10:45:00,559.183,0.159,92.92,84.808,23.335,1005.28,132.45
2023-08-16 11:00:00,609.57,0.194,91.778,82.242,23.436,1005.08,156.45
2023-08-16 11:15:00,678.946,0.244,90.075,80.961,23.7,1004.91,138.65
2023-08-16 11:30:00,748.323,0.295,88.371,79.68,23.964,1004.74,180.05
2023-08-16 11:45:00,817.699,0.345,86.667,78.4,24.228,1004.58,161.05
2023-08-16 12:00:00,887.076,0.396,84.964,77.119,24.492,1004.41,168.45
2023-08-16 12:15:00,898.12,0.505,97.05,76.001,24.843,1004.17,183.35
2023-08-16 12:30:00,909.165,0.614,109.137,74.883,25.194,1003.94,186.75
2023-08-16 12:45:00,920.209,0.724,121.224,73.765,25.545,1003.71,206.55
2023-08-16 13:00:00,931.254,0.833,133.311,72.646,25.896,1003.48,181.25
2023-08-16 13:15:00,937.021,1.037,135.581,71.39,26.114,1003.32,203.45
2023-08-16 13:30:00,942.788,1.241,137.852,70.134,26.332,1003.16,177.25
2023-08-16 13:45:00,948.556,1.445,140.123,68.877,26.55,1003.01,173.25
2023-08-16 14:00:00,954.323,1.649,142.393,67.621,26.768,1002.85,186.35
2023-08-16 14:15:00,911.825,1.828,140.777,67.017,26.927,1002.77,207.35
2023-08-16 14:30:00,869.326,2.007,139.16,66.412,27.085,1002.7,204.85
2023-08-16 14:45:00,869.326,2.007,139.16,66.412,27.085,1002.7,204.85
2023-08-16 15:00:00,784.329,2.366,135.927,65.203,27.403,1002.56,195.65
2023-08-16 15:15:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 15:30:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 15:45:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 16:00:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 16:15:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 16:30:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 16:45:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 17:00:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 17:15:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 17:30:00,745.073,2.395,134.52,65.581,27.334,1002.43,212.35
2023-08-16 17:45:00,340.631,2.49,126.766,71.11,26.423,1001.77,77.05
2023-08-16 18:00:00,275.094,2.474,126.31,71.911,26.294,1001.76,69.15
2023-08-16 18:15:00,218.858,2.423,125.173,73.656,26.085,1001.89,49.85
2023-08-16 18:30:00,162.621,2.371,124.035,75.401,25.876,1002.02,40.55
2023-08-16 18:45:00,106.385,2.32,122.898,77.146,25.667,1002.15,22.75
2023-08-16 19:00:00,50.148,2.268,121.76,78.89,25.457,1002.28,13.95
2023-08-17 07:00:00,77.838,0.218,117.272,97.763,18.789,1007.0,3.85
2023-08-17 07:15:00,136.625,0.187,110.454,96.623,19.333,1007.03,8.75
2023-08-17 07:30:00,195.412,0.156,103.636,95.484,19.878,1007.05,15.35
2023-08-17 07:45:00,254.199,0.125,96.818,94.344,20.422,1007.08,23.05
2023-08-17 08:00:00,312.986,0.094,90.0,93.204,20.967,1007.11,36.15
2023-08-17 08:15:00,335.694,0.107,55.831,93.263,21.273,1006.98,47.25
2023-08-17 08:30:00,358.403,0.12,21.663,93.322,21.579,1006.84,63.95
2023-08-17 08:45:00,381.112,0.133,347.494,93.381,21.885,1006.71,71.65
2023-08-17 09:00:00,403.82,0.146,313.326,93.44,22.192,1006.57,79.75
2023-08-17 09:15:00,451.799,0.189,320.128,93.234,22.444,1006.39,102.15
2023-08-17 09:30:00,499.778,0.232,326.931,93.027,22.695,1006.2,108.15
2023-08-17 09:45:00,547.756,0.275,333.734,92.821,22.947,1006.02,104.15
2023-08-17 10:00:00,595.735,0.318,340.536,92.615,23.199,1005.83,124.05
2023-08-17 10:15:00,634.899,0.388,343.978,90.158,23.62,1005.62,144.25
2023-08-17 10:30:00,674.063,0.458,347.42,87.701,24.04,1005.42,151.45
2023-08-17 10:45:00,713.227,0.527,350.861,85.245,24.461,1005.21,173.95
2023-08-17 11:00:00,752.392,0.597,354.303,82.788,24.881,1005.01,178.55
2023-08-17 11:15:00,770.562,0.562,3.423,80.833,25.137,1004.87,160.85
2023-08-17 11:30:00,788.732,0.528,12.544,78.878,25.392,1004.72,165.15
2023-08-17 11:45:00,806.902,0.493,21.665,76.922,25.648,1004.58,176.95
2023-08-17 12:00:00,825.073,0.459,30.785,74.967,25.904,1004.44,149.65
2023-08-17 12:15:00,842.937,0.46,37.988,74.354,26.134,1004.25,184.75
2023-08-17 12:30:00,860.802,0.461,45.19,73.741,26.364,1004.05,181.45
2023-08-17 12:45:00,878.667,0.462,52.393,73.128,26.594,1003.86,190.15
2023-08-17 13:00:00,896.532,0.464,59.596,72.515,26.824,1003.66,197.85
2023-08-17 13:15:00,883.34,0.523,67.32,71.16,27.0,1003.47,199.65
2023-08-17 13:30:00,870.148,0.582,75.044,69.804,27.177,1003.27,192.25
2023-08-17 13:45:00,856.956,0.641,82.769,68.449,27.353,1003.08,179.05
2023-08-17 14:00:00,843.764,0.7,90.493,67.093,27.53,1002.89,190.15
2023-08-17 14:15:00,806.511,0.822,90.37,67.08,27.519,1002.79,196.05
2023-08-17 14:30:00,769.257,0.944,90.246,67.066,27.509,1002.69,203.75
2023-08-17 14:45:00,732.004,1.067,90.123,67.053,27.498,1002.59,198.95
2023-08-17 15:00:00,694.75,1.189,90.0,67.039,27.488,1002.49,181.95
2023-08-17 15:15:00,643.482,1.315,86.277,67.308,27.392,1002.4,175.55
2023-08-17 15:30:00,643.482,1.315,86.277,67.308,27.392,1002.4,175.55
2023-08-17 15:45:00,540.945,1.566,78.831,67.845,27.201,1002.23,105.65
2023-08-17 16:00:00,489.676,1.692,75.108,68.114,27.105,1002.14,58.85
2023-08-17 16:15:00,448.361,1.662,72.937,68.788,26.922,1002.14,92.95
2023-08-17 16:30:00,407.045,1.632,70.767,69.463,26.739,1002.15,76.95
2023-08-17 16:45:00,365.729,1.602,68.596,70.137,26.556,1002.15,113.55
2023-08-17 17:00:00,324.414,1.572,66.425,70.811,26.373,1002.16,84.25
2023-08-17 17:15:00,289.034,1.44,61.482,73.403,26.06,1002.17,84.35
2023-08-17 17:30:00,253.654,1.309,56.538,75.994,25.747,1002.17,94.85
2023-08-17 17:45:00,218.274,1.177,51.595,78.585,25.434,1002.18,64.15
2023-08-17 18:00:00,182.894,1.045,46.651,81.177,25.122,1002.19,67.25
2023-08-17 18:15:00,147.15,1.043,46.415,82.994,24.732,1002.32,68.95
2023-08-17 18:30:00,111.406,1.04,46.179,84.811,24.343,1002.45,41.85
2023-08-17 18:45:00,75.661,1.037,45.943,86.628,23.953,1002.58,28.25
2023-08-17 19:00:00,39.917,1.035,45.707,88.446,23.564,1002.71,18.25
2023-08-18 07:00:00,58.974,0.658,294.331,97.072,20.31,1006.21,6.35
2023-08-18 07:15:00,100.996,0.783,293.006,95.657,20.614,1006.25,12.65
2023-08-18 07:30:00,143.018,0.908,291.681,94.243,20.919,1006.29,20.65
2023-08-18 07:45:00,185.04,1.033,290.355,92.828,21.223,1006.33,27.65
2023-08-18 08:00:00,227.062,1.157,289.03,91.414,21.527,1006.37,30.95
2023-08-18 08:15:00,237.576,1.04,288.004,91.722,21.675,1006.21,30.15
2023-08-18 08:30:00,248.091,0.923,286.977,92.031,21.823,1006.04,31.75
2023-08-18 08:45:00,258.606,0.806,285.951,92.339,21.971,1005.87,41.65
2023-08-18 09:00:00,269.121,0.689,284.925,92.648,22.119,1005.7,77.75
2023-08-18 09:15:00,279.311,0.574,285.738,93.04,22.258,1005.53,86.15
2023-08-18 09:30:00,289.501,0.459,286.552,93.433,22.397,1005.35,78.05
2023-08-18 09:45:00,299.692,0.344,287.365,93.825,22.536,1005.17,102.85
2023-08-18 10:00:00,309.882,0.229,288.179,94.218,22.675,1005.0,87.75
2023-08-18 10:15:00,308.397,0.228,316.885,93.673,22.823,1004.9,95.25
2023-08-18 10:30:00,306.912,0.227,345.592,93.128,22.971,1004.79,126.35
2023-08-18 10:45:00,305.427,0.227,14.299,92.582,23.119,1004.69,133.15
2023-08-18 11:00:00,305.427,0.227,14.299,92.582,23.119,1004.69,133.15
2023-08-18 11:15:00,305.427,0.227,14.299,92.582,23.119,1004.69,133.15
2023-08-18 11:30:00,280.473,0.302,58.848,88.818,23.39,1004.56,116.35
2023-08-18 11:45:00,268.738,0.341,66.769,87.208,23.452,1004.54,98.75
2023-08-18 12:00:00,257.003,0.379,74.69,85.599,23.513,1004.53,136.25
2023-08-18 12:15:00,262.687,0.348,65.69,85.322,23.518,1004.38,96.95
2023-08-18 12:30:00,268.37,0.317,56.691,85.046,23.523,1004.23,95.65
2023-08-18 12:45:00,274.054,0.287,47.691,84.77,23.527,1004.09,86.55
2023-08-18 13:00:00,279.738,0.256,38.692,84.494,23.532,1003.94,105.25
2023-08-18 13:15:00,315.351,0.256,51.179,84.226,23.596,1003.81,98.45
2023-08-18 13:30:00,350.964,0.255,63.667,83.958,23.659,1003.68,139.05
2023-08-18 13:45:00,386.577,0.255,76.155,83.69,23.723,1003.55,122.95
2023-08-18 14:00:00,422.19,0.254,88.643,83.422,23.787,1003.42,131.35
2023-08-18 14:15:00,415.667,0.292,88.982,83.177,23.876,1003.36,119.85
2023-08-18 14:30:00,409.144,0.33,89.321,82.932,23.965,1003.3,148.05
2023-08-18 14:45:00,402.621,0.368,89.661,82.688,24.054,1003.24,125.35
2023-08-18 15:00:00,396.098,0.406,90.0,82.443,24.143,1003.18,139.05
2023-08-18 15:15:00,396.098,0.406,90.0,82.443,24.143,1003.18,139.05
2023-08-18 15:30:00,366.227,0.507,85.269,82.367,24.135,1003.06,0.0
2023-08-18 15:45:00,351.292,0.558,82.903,82.33,24.131,1003.01,0.0
2023-08-18 16:00:00,336.356,0.608,80.538,82.292,24.127,1002.95,0.0
2023-08-18 16:15:00,314.657,0.608,80.538,82.307,24.087,1002.92,0.0
2023-08-18 16:30:00,292.958,0.608,80.538,82.323,24.046,1002.89,0.0
2023-08-18 16:45:00,271.259,0.608,80.538,82.339,24.005,1002.86,0.0
2023-08-18 17:00:00,249.56,0.608,80.538,82.355,23.964,1002.83,0.0
2023-08-18 17:15:00,223.28,0.633,80.871,82.502,23.896,1002.85,0.0
2023-08-18 17:30:00,197.0,0.658,81.204,82.648,23.827,1002.88,0.0
2023-08-18 17:45:00,170.72,0.682,81.537,82.795,23.759,1002.91,0.0
2023-08-18 18:00:00,144.44,0.707,81.87,82.942,23.691,1002.94,0.0
2023-08-18 18:15:00,117.822,0.659,81.267,84.894,23.453,1003.05,0.0
2023-08-18 18:30:00,91.204,0.61,80.665,86.846,23.216,1003.17,0.0
2023-08-18 18:45:00,64.586,0.562,80.063,88.798,22.979,1003.29,0.0
2023-08-18 19:00:00,37.968,0.514,79.46,90.75,22.742,1003.41,0.0
2023-08-19 07:00:00,73.625,0.595,312.286,97.085,19.401,1007.61,2.95
2023-08-19 07:15:00,121.285,0.698,312.677,95.745,19.829,1007.65,5.35
2023-08-19 07:30:00,168.946,0.802,313.067,94.405,20.257,1007.69,11.55
2023-08-19 07:45:00,216.606,0.906,313.458,93.065,20.685,1007.73,17.75
2023-08-19 08:00:00,264.266,1.01,313.849,91.725,21.113,1007.77,29.45
2023-08-19 08:15:00,279.856,0.941,310.231,92.115,21.296,1007.64,36.55
2023-08-19 08:30:00,295.447,0.872,306.613,92.505,21.478,1007.5,40.45
2023-08-19 08:45:00,311.037,0.803,302.995,92.895,21.661,1007.36,47.35
2023-08-19 09:00:00,326.627,0.734,299.377,93.285,21.844,1007.22,61.45
2023-08-19 09:15:00,353.95,0.714,294.364,93.513,22.002,1007.03,73.85
2023-08-19 09:30:00,381.272,0.694,289.35,93.742,22.16,1006.83,90.65
2023-08-19 09:45:00,408.595,0.674,284.336,93.97,22.318,1006.63,100.05
2023-08-19 10:00:00,435.917,0.654,279.323,94.199,22.476,1006.43,83.45
2023-08-19 10:15:00,461.072,0.552,283.038,91.726,22.69,1006.28,99.15
2023-08-19 10:30:00,486.227,0.449,286.753,89.254,22.904,1006.11,99.55
2023-08-19 10:45:00,511.382,0.347,290.469,86.781,23.118,1005.96,118.95
2023-08-19 11:00:00,536.537,0.244,294.184,84.308,23.332,1005.79,154.15
2023-08-19 11:15:00,551.082,0.203,295.823,83.312,23.444,1005.72,152.95
2023-08-19 11:30:00,551.082,0.203,295.823,83.312,23.444,1005.72,152.95
2023-08-19 11:45:00,580.172,0.121,299.1,81.319,23.667,1005.57,190.65
2023-08-19 12:00:00,594.718,0.08,300.738,80.322,23.779,1005.5,188.35
2023-08-19 12:15:00,611.182,0.152,290.508,79.932,23.877,1005.32,188.75
2023-08-19 12:30:00,627.646,0.224,280.277,79.541,23.975,1005.15,195.05
2023-08-19 12:45:00,644.11,0.297,270.047,79.151,24.073,1004.97,209.25
2023-08-19 13:00:00,660.574,0.369,259.817,78.761,24.171,1004.79,216.85
2023-08-19 13:15:00,660.043,0.355,254.336,78.55,24.322,1004.63,204.65
2023-08-19 13:30:00,659.512,0.34,248.855,78.339,24.474,1004.46,199.85
2023-08-19 13:45:00,658.98,0.326,243.375,78.128,24.625,1004.29,206.75
2023-08-19 14:00:00,658.449,0.311,237.894,77.917,24.777,1004.13,214.35
2023-08-19 14:15:00,665.786,0.361,234.514,77.621,24.884,1004.01,202.15
2023-08-19 14:30:00,673.123,0.411,231.134,77.324,24.991,1003.9,207.55
2023-08-19 14:45:00,680.461,0.461,227.755,77.028,25.099,1003.78,196.55
2023-08-19 15:00:00,687.798,0.511,224.375,76.732,25.206,1003.66,197.95
2023-08-19 15:15:00,656.908,0.461,227.14,76.578,25.275,1003.55,196.85
2023-08-19 15:30:00,656.908,0.461,227.14,76.578,25.275,1003.55,196.85
